,Close
2133,25.18
2134,25.04
2135,24.8
2136,24.39
2137,24.56
2138,24.86
2139,25.02
2140,25.1
2141,25.06
2142,24.91
2143,25.04
2144,25.16
2145,25.13
2146,25.04
2147,25.04
2148,24.94
2149,24.83
2150,24.84
2151,24.94
2152,24.87
2153,24.61
2154,24.86
2155,25.01
2156,25.12
2157,25.12
2158,25.04
2159,25.08
2160,25.05
2161,25.01
2162,25.1
2163,25.09
2164,25.03
2165,25.04
2166,24.87
2167,24.9
2168,24.84
2169,24.72
2170,24.7
2171,24.66
2172,24.45
2173,24.61
2174,24.65
2175,24.72
2176,24.7
2177,24.73
2178,25.09
2179,25.3
2180,25.22
2181,25.24
2182,25.45
2183,25.34
2184,25.25
2185,25.23
2186,25.3
2187,25.51
2188,25.53
2189,25.83
2190,25.78
2191,25.85
2192,25.78
2193,25.67
2194,25.76
2195,25.9
2196,25.94
2197,25.94
2198,25.76
2199,25.94
2200,25.98
2201,25.93
2202,25.98
2203,26.02
2204,26.08
2205,25.96
2206,26.02
2207,25.4
2208,25.58
2209,25.66
2210,25.58
2211,25.31
2212,25.45
2213,25.35
2214,25.4
2215,25.54
2216,25.54
2217,25.78
2218,25.63
2219,25.54
2220,25.5
2221,25.54
2222,25.48
2223,25.45
2224,25.52
2225,25.52
2226,25.65
2227,25.69
2228,25.84
2229,25.77
2230,25.51
2231,25.56
2232,25.68
2233,25.72
2234,25.68
2235,25.75
2236,25.69
2237,25.74
2238,25.75
2239,25.72
2240,25.86
2241,25.78
2242,25.73
2243,25.71
2244,25.59
2245,25.86
2246,25.69
2247,25.67
2248,25.23
2249,25.06
2250,25.17
2251,25.11
2252,24.93
2253,24.88
2254,24.81
2255,24.92
2256,25.14
2257,25.13
2258,25.14
2259,25.07
2260,25.26
2261,25.27
2262,25.29
2263,25.27
2264,25.44
2265,25.49
2266,25.5
2267,25.48
2268,25.32
2269,25.25
2270,25.2
2271,25.21
2272,25.22
2273,24.97
2274,24.95
2275,25.05
2276,25.07
2277,24.8
2278,24.58
2279,24.64
2280,24.72
2281,24.79
2282,24.92
2283,24.93
2284,24.88
2285,24.66
2286,24.58
2287,24.54
2288,24.53
2289,24.51
2290,24.53
2291,24.48
2292,24.51
2293,24.42
2294,24.36
2295,24.36
2296,24.55
2297,24.61
2298,24.54
2299,24.49
2300,24.37
2301,24.51
2302,24.51
2303,24.65
2304,24.57
2305,24.5
2306,24.47
2307,24.27
2308,24.1
2309,24.01
2310,24.08
2311,24.17
2312,24.29
2313,24.32
2314,24.39
2315,24.41
2316,24.29
2317,24.38
2318,24.49
2319,24.48
2320,24.48
2321,24.65
2322,24.69
2323,24.69
2324,24.68
2325,24.76
2326,24.69
2327,24.65
2328,24.79
2329,24.84
2330,24.7
2331,24.73
2332,24.34
2333,24.34
2334,24.3
2335,24.23
2336,24.34
2337,24.5
2338,24.44
2339,24.59
2340,24.53
2341,24.5
2342,24.39
2343,24.25
2344,24.37
2345,24.26
2346,24.15
2347,24.78
2348,24.9925
2349,24.87
2350,24.79
2351,24.84
2352,24.76
2353,24.93
2354,24.86
2355,24.92
2356,24.93
2357,25.0
2358,24.98
2359,24.92
2360,24.86
2361,24.96
2362,24.98
2363,25.1
2364,25.12
2365,25.08
2366,25.21
2367,25.17
2368,25.14
2369,25.02
2370,25.01
2371,24.67
2372,24.74
2373,24.57
2374,24.71
2375,24.75
2376,24.88
2377,24.9
2378,24.85
2379,24.72
2380,24.79
2381,24.75
2382,24.71
2383,24.49
2384,24.51
2385,24.33
2386,24.42
2387,24.45
2388,24.43
2389,24.5
2390,24.5
2391,24.68
2392,24.7
2393,24.83
2394,24.82
2395,24.73
2396,24.79
2397,24.5
2398,24.54
2399,24.57
2400,24.64
2401,24.6
2402,24.7
2403,24.64
2404,24.63
2405,24.83
2406,24.77
2407,24.81
2408,24.7
2409,24.67
2410,24.68
2411,24.63
2412,24.65
2413,24.67
2414,24.69
2415,24.68
2416,24.73
2417,24.84
2418,24.87
2419,25.0
2420,24.96
2421,25.06
2422,25.25
2423,25.32
2424,25.23
2425,25.36
2426,25.3
2427,25.32
2428,25.33
2429,25.41
2430,25.5
2431,25.53
2432,25.52
2433,25.51
2434,25.56
2435,25.41
2436,25.42
2437,25.29
2438,25.2
2439,25.13
2440,25.06
2441,25.27
2442,25.34
2443,25.5
2444,25.55
2445,25.59
2446,25.84
2447,25.88
2448,25.95
2449,26.1
2450,26.19
2451,26.09
2452,26.13
2453,26.29
2454,26.24
2455,26.17
2456,26.11
2457,26.25
2458,26.11
2459,26.05
2460,25.88
2461,25.98
2462,25.9
2463,26.13
2464,26.24
2465,26.09
2466,26.12
2467,26.37
2468,26.66
2469,26.57
2470,26.65
2471,26.7
2472,26.62
2473,26.65
2474,26.63
2475,26.62
2476,26.69
2477,26.54
2478,26.46
2479,26.7
2480,26.5
2481,26.22
2482,26.41
2483,26.34
2484,26.35
2485,26.29
2486,26.19
2487,26.16
2488,25.92
2489,26.16
2490,26.12
2491,26.03
2492,25.89
2493,25.9
2494,25.81
2495,25.98
2496,25.99
2497,25.94
2498,25.73
2499,25.75
2500,25.79
2501,25.78
2502,25.8
2503,25.93
2504,25.9
2505,26.0
2506,26.03
2507,26.09
2508,26.15
2509,26.1
2510,25.95
2511,26.08
2512,26.2
2513,26.14
2514,26.08
2515,26.13
2516,26.13
2517,26.11
2518,26.29
2519,26.4
2520,26.17
2521,26.26
2522,26.29
2523,26.38
2524,26.33
2525,26.15
2526,26.19
2527,26.28
2528,25.97
2529,25.88
2530,25.89
2531,25.8976
2532,25.74
2533,25.72
2534,25.75
2535,25.74
2536,25.6
2537,25.74
2538,25.79
2539,25.96
2540,25.95
2541,25.95
2542,25.98
2543,25.97
2544,26.03
2545,26.15
2546,26.1
2547,26.02
2548,25.89
2549,25.98
2550,25.91
2551,25.69
2552,25.78
2553,25.79
2554,25.81
2555,25.57
2556,25.5
2557,25.56
2558,25.6
2559,25.57
2560,25.59
2561,25.55
2562,25.65
2563,25.49
2564,25.45
2565,25.59
2566,25.72
2567,25.73
2568,25.74
2569,25.61
2570,25.54
2571,25.35
2572,25.18
2573,25.27
2574,25.09
2575,25.05
2576,25.16
2577,25.08
2578,25.11
2579,25.17
2580,25.14
2581,25.08
2582,25.11
2583,24.99
2584,25.01
2585,24.95
2586,24.98
2587,25.07
2588,25.15
2589,25.11
2590,25.08
2591,25.06
2592,25.21
2593,25.12
2594,25.23
2595,25.27
2596,25.22
2597,25.23
2598,25.15
2599,25.19
2600,24.91
2601,24.83
2602,24.71
2603,24.75
2604,24.9
2605,24.91
2606,24.8
2607,24.84
2608,24.85
2609,24.76
2610,24.76
2611,24.77
2612,24.62
2613,24.62
2614,24.49
2615,24.55
2616,24.4
2617,24.32
2618,24.33
2619,24.37
2620,24.23
2621,24.32
2622,24.17
2623,24.07
2624,24.11
2625,24.08
2626,24.02
2627,24.23
2628,24.22
2629,24.26
2630,24.24
2631,24.2
2632,24.11
2633,24.21
2634,24.32
2635,24.24
2636,24.29
2637,24.21
2638,24.14
2639,24.24
2640,24.14
2641,24.19
2642,23.99
2643,23.92
2644,23.95
2645,24.1
2646,24.03
2647,24.08
2648,23.95
2649,23.93
2650,23.76
2651,23.7
2652,23.86
2653,23.85
2654,23.99
2655,23.92
2656,23.84
2657,23.9
2658,23.83
2659,24.02
2660,23.95
2661,23.93
2662,24.07
2663,24.15
2664,24.27
2665,24.2
2666,24.18
2667,24.32
2668,24.31
2669,24.28
2670,24.41
2671,24.37
2672,24.33
2673,24.2
2674,24.13
2675,24.18
2676,24.18
2677,24.24
2678,24.3
2679,24.27
2680,24.21
2681,24.35
2682,24.38
2683,24.42
2684,24.36
2685,24.62
2686,24.68
2687,24.56
2688,24.58
2689,24.63
2690,24.63
2691,24.69
2692,24.63
2693,24.67
2694,24.66
2695,24.56
2696,24.54
2697,24.56
2698,24.39
2699,24.38
2700,24.41
2701,24.34
2702,24.46
2703,24.43
2704,24.24
2705,24.13
2706,24.16
2707,24.26
2708,24.25
2709,24.19
2710,24.17
2711,24.25
2712,24.29
2713,24.35
2714,24.4
2715,24.44
2716,24.44
2717,24.48
2718,24.31
2719,24.33
2720,24.43
2721,24.37
2722,24.3
2723,24.27
2724,24.26
2725,24.27
2726,24.25
2727,24.2
2728,24.13
2729,24.03
2730,23.93
2731,24.02
2732,23.94
2733,23.96
2734,24.07
2735,24.12
2736,24.06
2737,23.96
2738,23.71
2739,23.58
2740,23.64
2741,23.61
2742,23.65
2743,23.57
2744,23.51
2745,23.28
2746,23.31
2747,23.26
2748,23.32
2749,23.28
2750,23.25
2751,23.13
2752,23.27
2753,23.37
2754,23.42
2755,23.6
2756,23.6
2757,23.62
2758,23.54
2759,23.41
2760,23.23
2761,23.13
2762,23.29
2763,23.44
2764,23.53
2765,23.45
2766,23.5
2767,23.47
2768,23.62
2769,23.69
2770,23.61
2771,23.51
2772,23.51
2773,23.45
2774,23.43
2775,23.58
2776,23.55
2777,23.52
2778,23.46
2779,23.47
2780,23.56
2781,23.62
2782,23.52
2783,23.66
2784,23.47
2785,23.5
2786,23.42
2787,23.31
2788,23.42
2789,23.63
2790,23.61
2791,23.6
2792,23.64
2793,23.63
2794,23.72
2795,23.63
2796,23.57
2797,23.51
2798,23.49
2799,23.54
2800,23.54
2801,23.46
2802,23.46
2803,23.51
2804,23.58
2805,23.72
2806,23.87
2807,23.84
2808,23.94
2809,24.05
2810,24.03
2811,24.13
2812,24.29
2813,24.4
2814,24.3
2815,24.33
2816,24.38
2817,24.47
2818,24.47
2819,24.36
2820,24.32
2821,24.35
2822,24.5
2823,24.56
2824,24.59
2825,24.64
2826,24.62
2827,24.61
2828,24.71
2829,24.68
2830,24.8
2831,24.97
2832,24.78
2833,24.76
2834,24.8
2835,24.78
2836,24.75
2837,24.68
2838,24.63
2839,24.64
2840,24.66
2841,24.71
2842,24.67
2843,24.99
2844,24.97
2845,24.97
2846,25.04
2847,25.06
2848,24.99
2849,24.9
2850,24.86
2851,24.99
2852,25.14
2853,25.14
2854,24.94
2855,25.06
2856,24.98
2857,24.9
2858,24.82
2859,24.83
2860,24.84
2861,25.01
2862,25.03
2863,25.0
2864,24.96
2865,25.07
2866,25.1
2867,25.15
2868,24.95
2869,24.99
2870,25.0
2871,24.88
2872,25.05
2873,25.02
2874,24.93
2875,24.98
2876,25.01
2877,25.15
2878,25.17
2879,25.21
2880,25.18
2881,25.15
2882,25.3
2883,25.48
2884,25.49
2885,25.59
2886,25.59
2887,25.57
2888,25.44
2889,25.38
2890,25.23
2891,25.16
2892,25.32
2893,25.2
2894,25.1
2895,25.1
2896,25.06
2897,25.08
2898,25.19
2899,25.3
2900,25.21
2901,25.21
2902,25.28
2903,25.23
2904,25.25
2905,25.16
2906,25.09
2907,25.18
2908,25.06
2909,25.1
2910,25.09
2911,24.91
2912,24.99
2913,24.99
2914,25.01
2915,25.02
2916,25.2
2917,25.26
2918,25.3
2919,25.34
2920,25.42
2921,25.43
2922,25.4
2923,25.43
2924,25.42
2925,25.39
2926,25.25
2927,25.33
2928,25.27
2929,25.28
2930,25.41
2931,25.52
2932,25.47
2933,25.56
2934,25.52
2935,25.65
2936,25.72
2937,25.65
2938,25.72
2939,25.83
2940,25.82
2941,25.65
2942,25.71
2943,25.7
2944,25.64
2945,25.59
2946,25.74
2947,25.79
2948,26.02
2949,25.93
2950,25.84
2951,25.9
2952,25.71
2953,25.69
2954,25.82
2955,25.82
2956,25.87
2957,25.92
2958,25.99
2959,25.86
2960,25.82
2961,25.92
2962,25.93
2963,25.88
2964,25.87
2965,25.8
2966,25.97
2967,26.04
2968,25.94
2969,25.94
2970,26.04
2971,25.97
2972,25.96
2973,25.97
2974,25.77
2975,25.94
2976,25.55
2977,25.68
2978,25.57
2979,25.5
2980,25.45
2981,25.64
2982,25.5
2983,25.46
2984,25.35
2985,25.43
2986,25.19
2987,25.34
2988,25.36
2989,25.36
2990,25.45
2991,25.48
2992,25.48
2993,25.56
2994,25.56
2995,25.5
2996,25.65
2997,25.44
2998,25.46
2999,25.47
3000,25.34
3001,25.39
3002,25.39
3003,25.46
3004,25.53
3005,25.63
3006,25.69
3007,25.72
3008,25.82
3009,25.73
3010,25.87
3011,25.84
3012,25.79
3013,25.69
3014,25.71
3015,25.73
3016,25.72
3017,25.7
3018,25.6
3019,25.62
3020,25.64
3021,25.74
3022,25.77
3023,25.84
3024,25.84
3025,26.07
3026,25.99
3027,25.93
3028,25.88
3029,25.76
3030,25.84
3031,25.8
3032,25.77
3033,25.74
3034,25.59
3035,25.75
3036,25.8
3037,25.8
3038,25.88
3039,25.91
3040,26.0
3041,26.03
3042,26.01
3043,26.04
3044,26.0
3045,26.03
3046,26.06
3047,25.97
3048,25.98
3049,25.94
3050,26.02
3051,25.96
3052,25.95
3053,26.01
3054,25.99
3055,26.13
3056,26.07
3057,26.16
3058,26.29
3059,26.34
3060,26.31
3061,26.25
3062,26.17
3063,26.2
3064,26.26
3065,26.16
3066,26.18
3067,26.2
3068,26.21
3069,26.16
3070,26.15
3071,26.15
3072,26.21
3073,26.22
3074,26.29
3075,26.35
3076,26.33
3077,26.37
3078,26.39
3079,26.34
3080,26.25
3081,26.36
3082,26.42
3083,26.43
3084,26.32
3085,26.18
3086,26.15
3087,26.24
3088,26.15
3089,26.04
3090,26.07
3091,26.08
3092,26.15
3093,26.17
3094,26.31
3095,26.32
3096,26.36
3097,26.24
3098,26.08
3099,25.95
3100,25.91
3101,25.97
3102,25.99
3103,25.99
3104,25.97
3105,26.16
3106,26.14
3107,26.14
3108,26.28
3109,26.33
3110,26.35
3111,26.24
3112,26.24
3113,26.19
3114,26.23
3115,26.35
3116,26.3
3117,26.16
3118,26.29
3119,26.34
3120,26.46
3121,26.46
3122,26.51
3123,26.55
3124,26.57
3125,26.57
3126,26.73
3127,26.65
3128,26.59
3129,26.46
3130,26.49
3131,26.47
3132,26.49
3133,26.46
3134,26.44
3135,26.56
3136,26.62
3137,26.64
3138,26.66
3139,26.72
3140,26.66
3141,26.69
3142,26.67
3143,26.52
3144,26.66
3145,26.64
3146,26.7
3147,26.77
3148,26.87
3149,26.93
3150,26.76
3151,26.77
3152,26.78
3153,26.73
3154,26.76
3155,26.84
3156,26.76
3157,26.72
3158,26.84
3159,26.72
3160,26.82
3161,26.76
3162,26.83
3163,26.87
3164,26.77
3165,26.98
3166,27.05
3167,27.01
3168,27.1
3169,27.01
3170,26.99
3171,26.98
3172,26.96
3173,27.01
3174,27.05
3175,27.03
3176,26.92
3177,26.82
3178,26.9
3179,26.82
3180,26.75
3181,26.65
3182,26.55
3183,26.57
3184,26.63
3185,26.62
3186,26.7
3187,26.73
3188,26.71
3189,26.7
3190,26.64
3191,26.59
3192,26.58
3193,26.68
3194,26.78
3195,26.78
3196,26.84
3197,26.9
3198,26.86
3199,26.9
3200,26.89
3201,26.87
3202,26.81
3203,26.76
3204,26.79
3205,26.79
3206,26.83
3207,26.91
3208,26.93
3209,26.9
3210,26.94
3211,26.91
3212,26.8
3213,26.77
3214,26.74
3215,26.68
3216,26.78
3217,26.75
3218,26.72
3219,26.62
3220,26.66
3221,26.66
3222,26.61
3223,26.66
3224,26.71
3225,26.71
3226,26.8
3227,26.26
3228,26.26
3229,26.22
3230,26.09
3231,26.04
3232,25.97
3233,26.06
3234,26.09
3235,26.03
3236,26.12
3237,26.19
3238,26.24
3239,26.22
3240,26.22
3241,26.23
3242,26.19
3243,26.23
3244,26.32
3245,26.3
3246,26.28
3247,26.35
3248,26.39
3249,26.43
3250,26.43
3251,26.47
3252,26.39
3253,26.28
3254,26.41
3255,26.45
3256,26.55
3257,26.6
3258,26.66
3259,26.7
3260,26.67
3261,26.74
3262,26.77
3263,26.76
3264,26.86
3265,26.91
3266,26.99
3267,26.83
3268,26.84
3269,26.76
3270,26.78
3271,26.62
3272,26.53
3273,26.39
3274,26.28
3275,26.37
3276,26.17
3277,26.02
3278,25.74
3279,26.12
3280,26.16
3281,26.44
3282,27.44
3283,26.56
3284,27.03
3285,27.44
3286,28.09
3287,28.01
3288,27.97
3289,27.65
3290,27.39
3291,26.95
3292,26.73
3293,26.85
3294,26.83
3295,27.0
3296,27.14
3297,27.29
3298,27.3
3299,27.05
3300,27.15
3301,26.95
3302,26.91
3303,26.76
3304,26.96
3305,27.08
3306,27.01
3307,27.1
3308,27.14
3309,27.22
3310,27.23
3311,27.17
3312,27.1
3313,27.07
3314,26.96
3315,26.79
3316,26.82
3317,26.97
3318,26.99
3319,27.12
3320,27.04
3321,27.03
3322,27.13
3323,27.08
3324,27.13
3325,27.16
3326,27.18
3327,26.96
3328,26.94
3329,26.85
3330,26.91
3331,26.99
3332,26.79
3333,26.78
3334,26.64
3335,26.6
3336,26.45
3337,26.42
3338,26.26
3339,26.16
3340,26.21
3341,26.14
3342,26.06
3343,25.93
3344,26.19
3345,26.26
3346,26.15
3347,26.23
3348,26.25
3349,26.35
3350,26.38
3351,26.24
3352,26.15
3353,26.27
3354,26.31
3355,26.35
3356,26.36
3357,26.32
3358,26.26
3359,26.28
3360,26.14
3361,26.2
3362,26.06
3363,26.15
3364,26.11
3365,26.07
3366,26.02
3367,25.95
3368,26.04
3369,25.93
3370,25.89
3371,25.73
3372,25.66
3373,25.61
3374,25.5
3375,25.31
3376,25.35
3377,25.23
3378,25.13
3379,25.28
3380,25.28
3381,25.19
3382,25.08
3383,25.08
3384,25.23
3385,25.27
3386,25.31
3387,25.23
3388,25.22
3389,25.18
3390,25.07
3391,24.93
3392,25.13
3393,25.06
3394,25.18
3395,25.22
3396,25.13
3397,25.1
3398,25.13
3399,24.93
3400,24.9
3401,24.95
3402,25.04
3403,25.05
3404,25.09
3405,25.22
3406,25.18
3407,25.23
3408,25.18
3409,25.12
3410,25.14
3411,25.17
3412,25.08
3413,25.11
3414,25.29
3415,25.38
3416,25.52
3417,25.48
3418,25.55
3419,25.47
3420,25.35
3421,25.35
3422,25.31
3423,25.37
3424,25.26
3425,25.33
3426,25.3
3427,25.29
3428,25.14
3429,25.11
3430,25.26
3431,25.2
3432,25.32
3433,25.29
3434,25.21
3435,25.13
3436,25.0
3437,25.1
3438,25.04
3439,25.13
3440,25.08
3441,25.24
3442,25.34
3443,25.37
3444,25.4
3445,25.26
3446,25.22
3447,24.98
3448,24.89
3449,25.05
3450,25.05
3451,25.08
3452,25.08
3453,25.03
3454,24.97
3455,24.93
3456,24.94
3457,24.9
3458,24.93
3459,24.97
3460,24.85
3461,24.81
3462,24.76
3463,24.82
3464,24.6
3465,24.57
3466,24.44
3467,24.47
3468,24.51
3469,24.54
3470,24.55
3471,24.48
3472,24.54
3473,24.47
3474,24.39
3475,24.36
3476,24.23
3477,24.26
3478,24.31
3479,24.44
3480,24.33
3481,24.35
3482,24.35
3483,24.27
3484,24.17
3485,24.24
3486,24.26
3487,24.12
3488,24.09
3489,24.23
3490,24.27
3491,24.42
3492,24.29
3493,24.37
3494,24.32
3495,24.48
3496,24.41
3497,24.4
3498,24.29
3499,24.34
3500,24.37
3501,24.3
3502,24.45
3503,24.39
3504,24.42
3505,24.54
3506,24.57
3507,24.56
3508,24.67
3509,24.53
3510,24.52
3511,24.39
3512,24.38
3513,24.37
3514,24.39
3515,24.39
3516,24.49
3517,24.41
3518,24.35
3519,24.28
3520,24.3
3521,24.26
3522,24.34
3523,24.52
3524,24.54
3525,24.45
3526,24.52
3527,24.68
3528,24.77
3529,24.91
3530,24.77
3531,24.73
3532,24.61
3533,24.69
3534,24.74
3535,24.74
3536,24.62
3537,24.77
3538,24.78
3539,24.73
3540,24.88
3541,24.94
3542,25.01
3543,24.98
3544,25.04
3545,25.14
3546,25.12
3547,25.01
3548,24.93
3549,24.87
3550,24.9
3551,24.79
3552,24.81
3553,24.8
3554,24.71
3555,24.68
3556,24.68
3557,24.65
3558,24.51
3559,24.55
3560,24.52
3561,24.59
3562,24.45
3563,24.45
3564,24.46
3565,24.37
3566,24.38
3567,24.58
3568,24.47
3569,24.58
3570,24.57
3571,24.45
3572,24.27
3573,24.27
3574,24.25
3575,24.43
3576,24.39
3577,24.29
3578,24.26
3579,24.15
3580,24.26
3581,24.14
3582,24.22
3583,24.16
3584,24.13
3585,24.22
3586,24.2
3587,24.22
3588,24.18
3589,24.18
3590,24.33
3591,24.24
3592,24.2
3593,24.23
3594,24.25
3595,24.23
3596,24.35
3597,24.33
3598,24.35
3599,24.55
3600,24.74
3601,24.82
3602,24.7
3603,24.66
3604,24.7
3605,24.68
3606,24.69
3607,24.7
3608,24.76
3609,24.83
3610,24.9
3611,24.8
3612,24.89
3613,24.93
3614,24.83
3615,24.77
3616,24.8
3617,24.95
3618,24.83
3619,24.9
3620,24.93
3621,24.97
3622,25.0
3623,24.94
3624,24.97
3625,24.98
3626,24.9
3627,24.86
3628,24.79
3629,24.7
3630,24.77
3631,24.74
3632,24.75
3633,24.79
3634,24.79
3635,24.93
3636,24.98
3637,25.0
3638,24.95
3639,24.98
3640,24.86
3641,24.88
3642,25.03
3643,25.03
3644,25.15
3645,25.12
3646,24.97
3647,24.95
3648,24.93
3649,25.0
3650,24.89
3651,24.89
3652,24.89
3653,24.84
3654,24.78
3655,24.73
3656,24.85
3657,24.89
3658,24.83
3659,24.87
3660,24.87
3661,24.87
3662,24.82
3663,24.93
3664,25.02
3665,25.03
3666,25.01
3667,25.08
3668,24.98
3669,25.05
3670,25.08
3671,25.17
3672,25.35
3673,25.31
3674,25.26
3675,25.18
3676,25.23
3677,25.3
3678,25.29
3679,25.27
3680,25.34
3681,25.37
3682,25.23
3683,25.23
3684,25.2
3685,25.21
3686,25.15
3687,25.11
3688,25.17
3689,25.12
3690,25.16
3691,25.21
3692,25.2
3693,25.05
3694,25.25
3695,25.17
3696,25.23
3697,25.17
3698,25.3
3699,25.28
3700,25.23
3701,25.2
3702,25.47
3703,25.53
3704,25.5
3705,25.64
3706,25.74
3707,25.69
3708,25.62
3709,25.75
3710,25.88
3711,25.87
3712,25.97
3713,25.77
3714,25.82
3715,25.7
3716,25.77
3717,25.78
3718,25.77
3719,25.81
3720,25.82
3721,25.7
3722,25.79
3723,25.75
3724,25.83
3725,25.88
3726,25.84
3727,25.73
3728,25.91
3729,25.88
3730,25.85
3731,25.75
3732,25.73
3733,25.74
3734,25.77
3735,25.7
3736,25.74
3737,25.63
3738,25.79
3739,25.81
3740,25.78
3741,25.8
3742,25.66
3743,25.72
3744,25.61
3745,25.44
3746,25.43
3747,25.5
3748,25.66
3749,25.6
3750,25.68
3751,25.61
3752,25.69
3753,25.7
3754,25.84
3755,26.06
3756,26.05
3757,25.87
3758,25.8
3759,25.7
3760,25.57
3761,25.55
3762,25.56
3763,25.6
3764,25.57
3765,25.61
3766,25.72
3767,25.79
3768,25.69
3769,25.64
3770,25.65
3771,25.72
3772,25.73
3773,25.76
3774,25.97
3775,25.84
3776,25.88
3777,26.08
3778,26.06
3779,26.16
3780,26.36
3781,26.55
3782,26.5
3783,26.24
3784,26.37
3785,26.51
3786,26.5
3787,26.47
3788,26.28
3789,26.22
3790,26.25
3791,26.35
3792,26.34
3793,26.37
3794,26.4
3795,26.41
3796,26.49
3797,26.33
3798,26.19
3799,26.3
3800,26.34
3801,26.46
3802,26.6
3803,26.62
3804,26.67
3805,26.67
3806,26.73
3807,26.82
3808,26.71
3809,26.83
3810,26.94
3811,27.0
3812,26.81
3813,26.89
3814,27.05
3815,27.18
3816,27.35
3817,27.52
3818,27.68
3819,27.57
3820,27.71
3821,27.66
3822,27.43
3823,27.66
3824,27.71
3825,27.72
3826,27.78
3827,27.81
3828,28.05
3829,27.97
3830,27.86
3831,27.63
3832,27.77
3833,27.48
3834,27.54
3835,27.29
3836,27.21
3837,27.31
3838,27.22
3839,27.16
3840,27.21
3841,27.42
3842,27.18
3843,27.3
3844,27.36
3845,27.33
3846,27.41
3847,27.61
3848,27.83
3849,28.1
3850,28.16
3851,27.94
3852,27.67
3853,27.95
3854,27.85
3855,27.81
3856,27.84
3857,27.78
3858,27.73
3859,27.89
3860,28.05
3861,27.96
3862,28.05
3863,28.45
3864,28.58
3865,28.59
3866,28.57
3867,28.9
3868,28.89
3869,28.83
3870,29.03
3871,28.86
3872,28.7
3873,28.52
3874,28.6
3875,28.52
3876,28.48
3877,28.44
3878,28.66
3879,28.42
3880,28.4
3881,28.29
3882,28.18
3883,28.36
3884,28.44
3885,28.26
3886,28.5
3887,28.46
3888,28.43
3889,28.12
3890,28.14
3891,28.25
3892,28.5
3893,28.49
3894,28.53
3895,28.75
3896,28.93
3897,29.17
3898,29.05
3899,29.07
3900,29.02
3901,29.13
3902,29.14
3903,29.13
3904,29.11
3905,29.37
3906,29.38
3907,29.55
3908,29.34
3909,29.4
3910,29.19
3911,29.04
3912,29.44
3913,29.38
3914,29.4
3915,29.4
3916,29.38
3917,29.52
3918,29.81
3919,29.85
3920,30.32
3921,30.66
3922,30.67
3923,30.27
3924,30.15
3925,30.15
3926,30.01
3927,29.6
3928,29.88
3929,30.18
3930,30.3
3931,30.43
3932,30.45
3933,30.45
3934,30.25
3935,30.46
3936,30.15
3937,30.13
3938,30.35
3939,30.37
3940,30.11
3941,30.14
3942,29.81
3943,29.5
3944,29.73
3945,29.78
3946,30.03
3947,30.02
3948,30.15
3949,30.4
3950,29.83
3951,29.66
3952,29.53
3953,29.75
3954,29.07
3955,28.65
3956,28.78
3957,28.68
3958,28.62
3959,28.73
3960,28.81
3961,29.06
3962,28.88
3963,28.58
3964,28.58
3965,28.79
3966,28.84
3967,28.61
3968,28.26
3969,28.23
3970,28.46
3971,28.48
3972,28.39
3973,28.3
3974,28.36
3975,28.38
3976,28.13
3977,28.0
3978,28.26
3979,28.31
3980,28.07
3981,27.88
3982,27.95
3983,27.99
3984,27.98
3985,27.97
3986,28.07
3987,27.9
3988,27.81
3989,28.11
3990,28.01
3991,28.27
3992,27.9
3993,27.73
3994,27.75
3995,27.75
3996,27.48
3997,27.47
3998,27.55
3999,27.55
4000,27.48
4001,27.44
4002,27.48
4003,27.45
4004,27.36
4005,27.43
4006,27.47
4007,27.57
4008,27.51
4009,27.25
4010,27.43
4011,27.79
4012,27.95
4013,27.9
4014,27.93
4015,27.89
4016,27.98
4017,27.9
4018,27.88
4019,28.07
4020,28.11
4021,28.09
4022,28.18
4023,28.27
4024,28.28
4025,28.49
4026,28.34
4027,28.42
4028,28.27
4029,28.42
4030,28.31
4031,28.27
4032,28.62
4033,28.61
4034,28.53
4035,28.35
4036,28.09
4037,28.09
4038,28.39
4039,28.36
4040,28.2
4041,28.04
4042,28.03
4043,27.82
4044,27.86
4045,28.03
4046,27.94
4047,27.84
4048,27.91
4049,27.78
4050,27.88
4051,27.75
4052,27.64
4053,27.72
4054,27.74
4055,27.9
4056,27.8
4057,27.65
4058,27.52
4059,27.68
4060,27.82
4061,27.72
4062,27.78
4063,27.78
4064,27.75
4065,27.66
4066,27.79
4067,27.7
4068,27.71
4069,27.75
4070,27.89
4071,27.82
4072,27.67
4073,27.7
4074,27.66
4075,27.7
4076,27.79
4077,27.74
4078,27.92
4079,28.1
4080,28.02
4081,28.09
4082,28.14
4083,28.35
4084,28.27
4085,28.29
4086,28.37
4087,28.47
4088,28.6
4089,28.59
4090,28.56
4091,28.61
4092,28.27
4093,28.57
4094,28.52
4095,28.61
4096,28.62
4097,28.39
4098,28.48
4099,28.49
4100,28.4
4101,28.26
4102,28.1
4103,28.15
4104,28.23
4105,28.1
4106,28.2
4107,28.35
4108,28.32
4109,28.25
4110,28.38
4111,28.5
4112,28.38
4113,28.41
4114,28.54
4115,28.47
4116,28.23
4117,28.16
4118,28.09
4119,27.76
4120,27.57
4121,27.62
4122,27.59
4123,27.61
4124,27.72
4125,27.88
4126,27.96
4127,28.06
4128,28.03
4129,27.95
4130,28.21
4131,28.17
